name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
"(S)-3,7-dimethyl-6-octen-1-ol",CC(C)=CCC[C@H](C)CCO,NIST_XML_SetA,C10H20O,156.269,5,1,1,20.23,2.751300000000002,-,-,-,-,-,-,-,-,-,-,-,357.9,SetA,10.1016/j.fluid.2015.07.031,Vapor pressures and thermophysical properties of selected monoterpenoids,Fluid Phase Equilib.,2015,Liquid,300.0,101.325,3.6,"InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m0/s1",QMVPMAAFGQKVCJ-JTQLQIEISA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2015.07.031.xml,"(1.8500000000000227, 0.0, 3.6)",inchikey::QMVPMAAFGQKVCJ-JTQLQIEISA-N
propyl levulinate,CCCOC(=O)CCC(C)=O,NIST_XML_SetA,C8H14O3,158.197,5,0,3,43.370000000000005,1.3088,-,-,-,-,-,-,-,-,-,-,-,319.87020912,SetA,10.1016/j.jct.2019.03.040,"Critical temperatures and pressures, heat capacities, and thermal diffusivities of levulinic acid and four n-alkyl levulinates",J. Chem. Thermodyn.,2019,Liquid,303.04,101.325,7.909748,"InChI=1S/C8H14O3/c1-3-6-11-8(10)5-4-7(2)9/h3-6H2,1-2H3",QOSMNYMQXIVWKY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2019.03.040.xml,"(4.890000000000043, 0.0, 7.909748)",inchikey::QOSMNYMQXIVWKY-UHFFFAOYSA-N
1-butyl-3-methylimidazolium trifluoroacetate,CCCCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,NIST_XML_SetA,C10H15F3N2O2,252.23599999999993,3,0,3,48.94,0.4113,-,-,-,-,-,-,-,-,-,-,-,407.9,SetA,10.1016/j.jct.2007.11.004,Low-temperature heat capacity of hydrophilic ionic liquids [BMIM][CF3COO] and [BMIM][CH3COO] and a correlation scheme for estimation of heat capacity of ionic liquids,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,3.825,"InChI=1S/C8H15N2.C2HF3O2/c1-3-4-5-10-7-6-9(2)8-10;3-2(4,5)1(6)7/h6-8H,3-5H2,1-2H3;(H,6,7)/q+1;/p-1",QPDGLRRWSBZCHP-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2007.11.004.xml,"(0.0, 0.0, 3.825)",inchikey::QPDGLRRWSBZCHP-UHFFFAOYSA-M
2-methyl-1-butanol,CCC(C)CO,NIST_XML_SetA,C5H12O,88.14999999999999,2,1,1,20.23,1.0248,-,-,-,-,-,-,-,-,-,-,-,215.0,SetA,10.1021/je049738c,Partial Molar Heat Capacities and Partial Molar Volumes of All of the Isomeric (C3 to C5) Alkanols at Infinite Dilution in Water at 298.15 K,J. Chem. Eng. Data,2004,Liquid,298.15,101.325,2.1,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3",QPRQEDXDYOZYLA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049738c.xml,"(0.0, 0.0, 2.1)",inchikey::QPRQEDXDYOZYLA-UHFFFAOYSA-N
acetic acid,CC(=O)O,NIST_XML_SetA,C2H4O2,60.05200000000001,0,1,1,37.3,0.09089999999999993,-,-,-,-,-,-,-,-,-,-,-,135.5,SetA,10.1021/je9006579,Heat Capacities of Binary Mixtures of Acetic Acid with Acetic Anhydride and Methenamine at Different Temperatures,J. Chem. Eng. Data,2010,Liquid,313.15,101.325,20.57,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",QTBSBXVTEAMEQO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je9006579.xml,"(15.0, 0.0, 20.57)",inchikey::QTBSBXVTEAMEQO-UHFFFAOYSA-N
4-nitrobenzenesulfonamide,NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,NIST_XML_SetA,C6H6N2O4S,202.191,2,1,4,103.29999999999998,0.2422000000000003,-,-,-,-,-,-,-,-,-,-,-,219.98154496,SetA,10.1016/j.jct.2009.10.003,Determination of the energies of combustion and enthalpies of formation of nitrobenzenesulfonamides by rotating-bomb combustion calorimetry,J. Chem. Thermodyn.,2010,Liquid,298.15,101.325,12.5397970539951,"InChI=1S/C6H6N2O4S/c7-13(11,12)6-3-1-5(2-4-6)8(9)10/h1-4H,(H2,7,11,12)",QWKKYJLAUWFPDB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2009.10.003.xml,"(0.0, 0.0, 12.5397970539951)",inchikey::QWKKYJLAUWFPDB-UHFFFAOYSA-N
1-methylpyridinium methylsulfate,COS(=O)(=O)[O-].C[n+]1ccccc1,NIST_XML_SetA,C7H11NO4S,205.23499999999999,1,0,4,70.31,-0.3958999999999997,-,-,-,-,-,-,-,-,-,-,-,299.0,SetA,10.1021/je201334p,Article  Physical and Excess Properties of Eight Binary Mixtures Containing Water and Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,298.15,101.325,6.0,"InChI=1S/C6H8N.CH4O4S/c1-7-5-3-2-4-6-7;1-5-6(2,3)4/h2-6H,1H3;1H3,(H,2,3,4)/q+1;/p-1",QZJOMPYEGLQVQM-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201334p.xml,"(0.0, 0.0, 6.0)",inchikey::QZJOMPYEGLQVQM-UHFFFAOYSA-M
1-hexyl-3-methylimidazolium trifluoromethanesulfonate,CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,NIST_XML_SetA,C11H19F3N2O3S,316.345,5,0,4,66.00999999999999,1.9443000000000001,-,-,-,-,-,-,-,-,-,-,-,493.0,SetA,10.1021/je100522z,Thermodynamic and Thermophysical Properties of Ionic Liquid + Water Systems,J. Chem. Eng. Data,2010,Liquid,293.15,101.325,40.0,"InChI=1S/C10H19N2.CHF3O3S/c1-3-4-5-6-7-12-9-8-11(2)10-12;2-1(3,4)8(5,6)7/h8-10H,3-7H2,1-2H3;(H,5,6,7)/q+1;/p-1",RABFGPMWVQNDHI-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je100522z.xml,"(5.0, 0.0, 40.0)",inchikey::RABFGPMWVQNDHI-UHFFFAOYSA-M
1-ethyl-2-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,CCCCCCc1cccc[n+]1CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C15H22F6N2O4S2,472.47300000000007,8,0,4,86.25999999999999,4.176100000000004,-,-,-,-,-,-,-,-,-,-,-,685.5,SetA,10.1016/j.fluid.2016.05.030,Physicochemical properties of 2-alkyl-1-ethylpyridinium based ionic liquids,Fluid Phase Equilib.,2016,Liquid,298.15,101.325,15.9,"InChI=1S/C13H22N.C2F6NO4S2/c1-3-5-6-7-10-13-11-8-9-12-14(13)4-2;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-9,11-12H,3-7,10H2,1-2H3;/q+1;-1",RAHWWIAHZLWJHH-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2016.05.030.xml,"(0.0, 0.0, 15.9)",inchikey::RAHWWIAHZLWJHH-UHFFFAOYSA-N
1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C12H19F6N3O4S2,447.42300000000006,7,0,5,91.19,2.952200000000002,-,-,-,-,-,-,-,-,-,-,-,629.2,SetA,10.1021/je060094d,Thermodynamic Properties of [C6mim][NTf2] in the Condensed State,J. Chem. Eng. Data,2006,Liquid,298.15,101.325,2.7,"InChI=1S/C10H19N2.C2F6NO4S2/c1-3-4-5-6-7-12-9-8-11(2)10-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h8-10H,3-7H2,1-2H3;/q+1;-1",RCNFOZUBFOFJKZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je060094d.xml,"(0.0, 0.0, 2.7)",inchikey::RCNFOZUBFOFJKZ-UHFFFAOYSA-N
tributylethylphosphonium diethylphosphate,CCCC[P+](CC)(CCCC)CCCC.CCOP(=O)([O-])OCC,NIST_XML_SetA,C18H42O4P2,384.4780000000001,14,0,4,58.59,5.952000000000007,-,-,-,-,-,-,-,-,-,-,-,706.0,SetA,10.1021/je100522z,Thermodynamic and Thermophysical Properties of Ionic Liquid + Water Systems,J. Chem. Eng. Data,2010,Liquid,293.15,101.325,57.0,"InChI=1S/C14H32P.C4H11O4P/c1-5-9-12-15(8-4,13-10-6-2)14-11-7-3;1-3-7-9(5,6)8-4-2/h5-14H2,1-4H3;3-4H2,1-2H3,(H,5,6)/q+1;/p-1",RDCTYOLAEUHRGG-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je100522z.xml,"(5.0, 0.0, 57.0)",inchikey::RDCTYOLAEUHRGG-UHFFFAOYSA-M
bromoethane,CCBr,NIST_XML_SetA,C2H5Br,108.966,0,0,0,0.0,1.4012,-,-,-,-,-,-,-,-,-,-,-,107.42,SetA,10.1021/je049652j,Heat Capacities of 1-chloroalkanes and 1-bromoalkanes within the temperature range from 284.15 K to 353.15 K. A group additivity and molecular connectivity analysis,J. Chem. Eng. Data,2005,Liquid,299.15,101.325,0.54,"InChI=1S/C2H5Br/c1-2-3/h2H2,1H3",RDHPKYGYEGBMSE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049652j.xml,"(1.0, 0.0, 0.54)",inchikey::RDHPKYGYEGBMSE-UHFFFAOYSA-N
anisole,COc1ccccc1,NIST_XML_SetA,C7H8O,108.13999999999999,1,0,1,9.23,1.6952,-,-,-,-,-,-,-,-,-,-,-,191.539,SetA,10.1016/j.jct.2006.09.007,Thermodynamics of mixtures involving some (benzene derivatives + benzonitrile),J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,0.393,"InChI=1S/C7H8O/c1-8-7-5-3-2-4-6-7/h2-6H,1H3",RDOXTESZEPMUJZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2006.09.007.xml,"(0.0, 0.0, 0.393)",inchikey::RDOXTESZEPMUJZ-UHFFFAOYSA-N
"N,N-dibutyl-N-methyl-1-butanaminium 2-aminoethanesulfonate",CCCC[N+](C)(CCCC)CCCC.NCCS(=O)(=O)[O-],NIST_XML_SetA,C15H36N2O3S,324.531,11,1,4,83.22,2.3236,-,-,-,-,-,-,-,-,-,-,-,826.9,SetA,10.1021/je900660x,Thermophysical Properties of Amino Acid-Based Ionic Liquids,J. Chem. Eng. Data,2010,Liquid,298.15,101.325,83.5,"InChI=1S/C13H30N.C2H7NO3S/c1-5-8-11-14(4,12-9-6-2)13-10-7-3;3-1-2-7(4,5)6/h5-13H2,1-4H3;1-3H2,(H,4,5,6)/q+1;/p-1",RDPOCARERSGEJW-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900660x.xml,"(0.0, 0.0, 83.5)",inchikey::RDPOCARERSGEJW-UHFFFAOYSA-M
1-hexyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCCCn1cc[n+](C)c1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,NIST_XML_SetA,C16H19F18N2P,612.2800000000001,8,0,1,8.809999999999999,9.087099999999998,-,-,-,-,-,-,-,-,-,-,-,729.846,SetA,10.1021/je200073x,Physicochemical Properties of [C6mim][PF6] and [C6mim][(C2F5)3PF3] Ionic Liquids,J. Chem. Eng. Data,2011,Liquid,298.15,101.325,24.206,"InChI=1S/C10H19N2.C6F18P/c1-3-4-5-6-7-12-9-8-11(2)10-12;7-1(8,9)4(16,17)25(22,23,24,5(18,19)2(10,11)12)6(20,21)3(13,14)15/h8-10H,3-7H2,1-2H3;/q+1;-1",RDTBYJUWNPIEFT-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je200073x.xml,"(0.0, 0.0, 24.206)",inchikey::RDTBYJUWNPIEFT-UHFFFAOYSA-N
1-pentadecanol,CCCCCCCCCCCCCCCO,NIST_XML_SetA,C15H32O,228.41999999999993,13,1,1,20.23,5.069900000000006,-,-,-,-,-,-,-,-,-,-,-,571.9,SetA,10.1021/je025524o,Heat capacities and derived thermodynamic functions of 1-dodecanol and 1-tridecanol between 10 K and 370 K and heat capacities of 1-pentadecanol and 1-heptadecanol between 300 K and 380 K and correlationos for the heat capacity and the entropy of liquid n-alcohols,J. Chem. Eng. Data,2003,Liquid,319.34,101.325,7.71,"InChI=1S/C15H32O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16/h16H,2-15H2,1H3",REIUXOLGHVXAEO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je025524o.xml,"(21.189999999999998, 0.0, 7.71)",inchikey::REIUXOLGHVXAEO-UHFFFAOYSA-N
1-octylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCC[n+]1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C15H22F6N2O4S2,472.47300000000007,9,0,4,86.25999999999999,4.393900000000004,-,-,-,-,-,-,-,-,-,-,-,620.8238444688,SetA,10.1021/je300377a,Ultrasonic Properties of Hydrophobic Bis(trifluoromethylsulfonyl)imide-Based Ionic Liquids,J. Chem. Eng. Data,2012,Liquid,295.03,101.325,298.1277365752,"InChI=1S/C13H22N.C2F6NO4S2/c1-2-3-4-5-6-8-11-14-12-9-7-10-13-14;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h7,9-10,12-13H,2-6,8,11H2,1H3;/q+1;-1",REYBKXICDFBMEW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je300377a.xml,"(3.1200000000000045, 0.0, 298.1277365752)",inchikey::REYBKXICDFBMEW-UHFFFAOYSA-N
"1,2-dichlorobenzene",Clc1ccccc1Cl,NIST_XML_SetA,C6H4Cl2,147.00400000000002,0,0,0,0.0,2.9934000000000003,-,-,-,-,-,-,-,-,-,-,-,170.47,SetA,10.1021/je600573w,"Heat Capacities and Densities of Some Liquid Chloro-, Bromo-, and Bromochloro-Substituted Benzenes",J. Chem. Eng. Data,2007,Liquid,297.15,101.325,2.64,InChI=1S/C6H4Cl2/c7-5-3-1-2-4-6(5)8/h1-4H,RFFLAFLAYFXFSW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je600573w.xml,"(1.0, 0.0, 2.64)",inchikey::RFFLAFLAYFXFSW-UHFFFAOYSA-N
2-methyl-3-hexanol,CCCC(O)C(C)C,NIST_XML_SetA,C7H16O,116.20399999999998,3,1,1,20.23,1.8034,-,-,-,-,-,-,-,-,-,-,-,327.4,SetA,10.1016/j.fluid.2016.04.003,Calorimetric and FTIR study of selected aliphatic heptanols,Fluid Phase Equilib.,2016,Liquid,300.0,101.325,13.3,"InChI=1S/C7H16O/c1-4-5-7(8)6(2)3/h6-8H,4-5H2,1-3H3",RGRUUTLDBCWYBL-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2016.04.003.xml,"(1.8500000000000227, 0.0, 13.3)",inchikey::RGRUUTLDBCWYBL-UHFFFAOYSA-N
ethyl decanoate,CCCCCCCCCC(=O)OCC,NIST_XML_SetA,C12H24O2,200.32199999999997,9,0,2,26.3,3.6902000000000026,-,-,-,-,-,-,-,-,-,-,-,403.5,SetA,10.1021/je900093h,Thermodynamics of Ethyl Decanoate,J. Chem. Eng. Data,2009,Liquid,298.15,101.325,3.3,"InChI=1S/C12H24O2/c1-3-5-6-7-8-9-10-11-12(13)14-4-2/h3-11H2,1-2H3",RGXWDWUGBIJHDO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900093h.xml,"(0.0, 0.0, 3.3)",inchikey::RGXWDWUGBIJHDO-UHFFFAOYSA-N
2-isopropylaminoethanol,CC(C)NCCO,NIST_XML_SetA,C5H13NO,103.16499999999999,3,2,2,32.26,-0.023299999999999987,-,-,-,-,-,-,-,-,-,-,-,260.1,SetA,10.1016/j.fluid.2018.05.032,Vapor pressures and thermophysical properties of selected ethanolamines,Fluid Phase Equilib.,2018,Liquid,300.0,101.325,10.1,"InChI=1S/C5H13NO/c1-5(2)6-3-4-7/h5-7H,3-4H2,1-2H3",RILLZYSZSDGYGV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2018.05.032.xml,"(1.8500000000000227, 0.0, 10.1)",inchikey::RILLZYSZSDGYGV-UHFFFAOYSA-N
N-octyl-3-methylpyridinium tetrafluoroborate,CCCCCCCC[n+]1cccc(C)c1.F[B-](F)(F)F,NIST_XML_SetA,C14H24BF4N,293.157,7,0,0,3.88,4.943020000000005,-,-,-,-,-,-,-,-,-,-,-,450.5,SetA,10.1021/je8002095,Thermophysical Properties of N-Octyl-3-methylpyridinium Tetrafluoroborate,J. Chem. Eng. Data,2009,Liquid,298.15,101.325,27.0,"InChI=1S/C14H24N.BF4/c1-3-4-5-6-7-8-11-15-12-9-10-14(2)13-15;2-1(3,4)5/h9-10,12-13H,3-8,11H2,1-2H3;/q+1;-1",RISKGJQQAHJQNE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je8002095.xml,"(0.0, 0.0, 27.0)",inchikey::RISKGJQQAHJQNE-UHFFFAOYSA-N
1-dodecyl-3-methyl-1H-imidazolium bis(trifluoromethylsulfonyl)amide,CCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C18H31F6N3O4S2,531.585,13,0,5,91.19,5.292800000000005,-,-,-,-,-,-,-,-,-,-,-,820.2,SetA,10.1016/j.jct.2012.04.025,Heat capacities at 298.15 K of the extended [CnC1im][Ntf2] ionic liquid series,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C16H31N2.C2F6NO4S2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15-14-17(2)16-18;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h14-16H,3-13H2,1-2H3;/q+1;-1",RJCNRVFKCLDBEC-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.04.025.xml,"(0.0, 0.0, 8.0)",inchikey::RJCNRVFKCLDBEC-UHFFFAOYSA-N
1-chlorononane,CCCCCCCCCCl,NIST_XML_SetA,C9H19Cl,162.704,7,0,0,0.0,3.975800000000003,-,-,-,-,-,-,-,-,-,-,-,296.43914492,SetA,10.1021/je034013e,"Temperature Dependence of the Thermophysical Properties of 1-Chlorohexane, 1-Iodohexane, 1-Iodoheptane, and 1-Chlorononane at Saturation Condition",J. Chem. Eng. Data,2004,Liquid,298.15,101.325,8.9484923,"InChI=1S/C9H19Cl/c1-2-3-4-5-6-7-8-9-10/h2-9H2,1H3",RKAMCQVGHFRILV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je034013e.xml,"(0.0, 0.0, 8.9484923)",inchikey::RKAMCQVGHFRILV-UHFFFAOYSA-N
propylferrocene,CCCc1ccc[cH-]1.[Fe+2].c1cc[cH-]c1,NIST_XML_SetA,C13H16Fe,228.116,2,0,0,0.0,3.761000000000003,-,-,-,-,-,-,-,-,-,-,-,319.5,SetA,10.1021/je800266e,Heat Capacities and Thermodynamic Functions of Propanoylferrocene and Propylferrocene,J. Chem. Eng. Data,2009,Liquid,298.15,101.325,1.5,"InChI=1S/C8H11.C5H5.Fe/c1-2-5-8-6-3-4-7-8;1-2-4-5-3-1;/h3-4,6-7H,2,5H2,1H3;1-5H;/q2*-1;+2",RKEZHXGBECEYGM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800266e.xml,"(0.0, 0.0, 1.5)",inchikey::RKEZHXGBECEYGM-UHFFFAOYSA-N
2-phenyl-1-propanol,CC(CO)c1ccccc1,NIST_XML_SetA,C9H12O,136.194,2,1,1,20.23,1.7824,-,-,-,-,-,-,-,-,-,-,-,273.33529686,SetA,10.1021/acs.jced.7b01026,"Melting Point, Enthalpy of Fusion, and Heat Capacity Measurements of Several Polyfunctional, Industrially Important Compounds by Differential Scanning Calorimetry",J. Chem. Eng. Data,2018,Liquid,273.15,101.325,11.16766036,"InChI=1S/C9H12O/c1-8(7-10)9-5-3-2-4-6-9/h2-6,8,10H,7H2,1H3",RNDNSYIPLPAXAZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b01026.xml,"(25.0, 0.0, 11.16766036)",inchikey::RNDNSYIPLPAXAZ-UHFFFAOYSA-N
2-methylaniline,Cc1ccccc1N,NIST_XML_SetA,C7H9N,107.156,0,1,1,26.02,1.57722,-,-,-,-,-,-,-,-,-,-,-,217.16,SetA,10.1021/je401098b,Excess Heat Capacities of Binary and Ternary Mixtures Containing 1-Ethyl-3-methylimidazolium Tetrafluoroborate and Anilines,J. Chem. Eng. Data,2014,Liquid,298.15,101.325,3.2,"InChI=1S/C7H9N/c1-6-4-2-3-5-7(6)8/h2-5H,8H2,1H3",RNVCVTLRINQCPJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je401098b.xml,"(0.0, 0.0, 3.2)",inchikey::RNVCVTLRINQCPJ-UHFFFAOYSA-N
di(2-aminoethyl)amine,NCCNCCN,NIST_XML_SetA,C4H13N3,103.16900000000001,4,3,3,64.07,-1.506599999999998,-,-,-,-,-,-,-,-,-,-,-,269.5,SetA,10.1016/j.tca.2013.10.016,"Molar heat capacities of diethylenetriamine and  3-(methylamino)propylamine, their aqueous binaries,  and aqueous ternaries with piperazine",Thermochim. Acta,2014,Liquid,303.15,101.0,11.4,"InChI=1S/C4H13N3/c5-1-3-7-4-2-6/h7H,1-6H2",RPNUMPOLZDHAAY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2013.10.016.xml,"(5.0, 0.32500000000000284, 11.4)",inchikey::RPNUMPOLZDHAAY-UHFFFAOYSA-N
2-hydroxy-5-allylanisole,C=CCc1ccc(O)c(OC)c1,NIST_XML_SetA,C10H12O2,164.20399999999998,3,1,2,29.46,2.1293,-,-,-,-,-,-,-,-,-,-,-,322.9,SetA,10.1016/j.fluid.2019.112248,Vapor pressure and thermophysical properties of eugenol and (+)-carvone,Fluid Phase Equilib.,2019,Liquid,300.0,101.325,12.5,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2019.112248.xml,"(1.8500000000000227, 0.0, 12.5)",inchikey::RRAFCDWBNXTKKO-UHFFFAOYSA-N
undecane,CCCCCCCCCCC,NIST_XML_SetA,C11H24,156.313,8,0,0,0.0,4.537100000000004,-,-,-,-,-,-,-,-,-,-,-,343.98,SetA,10.1016/j.jct.2004.12.010,Excess isobaric molar heat capacities and excess molar volumes for ethanol + n-decane and n-undecane systems,J. Chem. Thermodyn.,2005,Liquid,298.15,101.325,5.33,"InChI=1S/C11H24/c1-3-5-7-9-11-10-8-6-4-2/h3-11H2,1-2H3",RSJKGSCJYJTIGS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2004.12.010.xml,"(0.0, 0.0, 5.33)",inchikey::RSJKGSCJYJTIGS-UHFFFAOYSA-N
"4-methyl-1,3-dioxolan-2-one",CC1COC(=O)O1,NIST_XML_SetA,C4H6O3,102.08899999999998,0,0,3,35.53,0.5417000000000001,-,-,-,-,-,-,-,-,-,-,-,169.4814348096,SetA,10.1021/je900307z,"Densities, Viscosities, Refractive Indices, and Heat Capacities of Poly(ethylene glycol-ran-propylene glycol) + Esters of Carbonic Acid at (293.15 and 313.15) K and at Atmospheric Pressure",J. Chem. Eng. Data,2010,Liquid,298.15,101.325,3.389342848,"InChI=1S/C4H6O3/c1-3-2-6-4(5)7-3/h3H,2H2,1H3",RUOJZAUFBMNUDX-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je900307z.xml,"(0.0, 0.0, 3.389342848)",inchikey::RUOJZAUFBMNUDX-UHFFFAOYSA-N
